id,he_thong_id,don_vi,tram,he_thong_folder,gp_so,gp_ngay,gp_han,gp_cu,ten_he_thong_theo_gp,nam_sx_gp,he_thong_csdl,trang_thai_doi_chieu,kieu_thiet_bi,so_san_xuat,noi_san_xuat,muc_dich,pham_vi,ma_dia_chi,dia_diem,thoi_gian,thanh_phan_theo_gp,created_at,updated_at,attrs,luu_tru
019cefd2-15d6-459f-bb61-c5c527083ac3,9cb7bc54-b28c-4f62-a59f-9c3e023e92df,PBA,Đài KSKL Phú Bài,,4891/GP-CHK,2024-09-24,2026-10-01,,Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B),2022,,,Máy thu ADS-B AX 680,"00934/2138423, 00936/2138424",Đức (Thales),Hỗ trợ điều hành bay TWR Phú Bài; tăng cường dự phòng tầm phủ ra đa giám sát,Tầm phủ 463 km,"SIC 195, SIC 196","Đài KSKL Phú Bài, Cảng HKQT Phú Bài",24/24h,"Tên: Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B) || Model: Máy thu ADS-B AX 680 || Serial: (Reciever/Site Monitor): 00934/ 2138423, 00936/213 8424 || SX: Hãng Thales, Đức. Năm sản xuất: 2022 || Tính năng: Tại phụ lục kèm theo || Mã/SIC: SIC 195, SIC 196 || phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Đài KSKL Phú Bài, Cảng HKQT Phú Bài; Tọa độ WGS-84: 16023’47,56” -107042’03,84” Đ || Phụ lục: (Kèm theo Giấy phép số: 4891 /GP-CHK ngày 24 tháng 09 năm 2024); ➢ Hệ thống máy thu ADS-B tại Đài KSKL Phú Bài gồm 02 máy thu hoạt động; độc lập trên tần số 1090 MHz. Hệ thống có khả năng giám sát tối thiểu 400; máy bay trong tầm phủ; tốc độ xử lý bản tối thiểu 1.500 bản tin/giây; ➢ Thiết bị giám sát, điều khiển tại chỗ LCMS được và thiết bị đầu cuối hiển thị; dữ liệu giám sát ADS-B được đặt tại đài KSKL Phú Bài; ➢ Thiết bị điều khiển, giám sát từ xa bằng hệ thống RCMS được đặt tại Phòng; thống này kết nối với hệ thống tích hợp và xử lý dữ liệu ADS-B tại ATCC Hà; Nội, AACC Hồ Chí Minh); + Hệ thống tích hợp và xử lý dữ liệu ADS-B của ATTECH./",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
16670ff9-443c-4f3a-8298-b6b7502b6f6f,6999e9e0-f9cf-4e26-9bef-30c362be5d7f,PCA,Đài KSKL Phù Cát,,617/GP-CHK,2025-04-01,2027-05-14,,Máy thu phát VHF thoại không - địa,"2016, 2019",,,"Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203","Máy chính: 105886 (SU4200), 105833 (EU4200C). Máy dự phòng: 105885 (SU4200); 10198, 10199 (TA-7650); 105830 (EU4200C)…","Séc, Na Uy",Điều hành bay (TWR Phù Cát),Bán kính R = 60 km,Không,Đài KSKL Phù Cát - Cảng HK Phù Cát,24/24h,"Tên: Máy thu phát VHF thoại không – địa || Model: Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203 || Serial: Máy chính: 105886 (SU4200), 105833 (EU4200C). Máy dự phòng: 105885 (SU4200); 10198, 10199 (TA-7650); 105830 (EU4200C); 11242, 11243 (RA-7203) || SX: Séc (SU4200/EU4200C), Na Uy (TA-7650/RA-7203). Năm sản xuất: 2016 (SU4200/EU4200C), 2019 (TA-7650/RA-7203) || Tính năng: Liên lạc thoại không - địa, thiết bị có cấu hình chính - dự phòng; điều chế AM, tần số làm việc 118,6 MHz, công suất phát 50W; phân cực đứng; phương thức phát 6K80A3E; độ nhạy máy thu 1µV; ăng ten cao 45 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không – địa; Mục đích sử dụng: Điều hành bay (TWR Phù Cát)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
07027cc5-07fa-452b-86e6-77ce9872cd0a,af393d08-e9e7-4a13-92aa-fead8e88592d,PCA,Đài KSKL Phù Cát,,618/GP-CHK,2025-04-01,2027-05-14,,Máy thu phát VHF thoại không - địa,"2016, 2019",,,"Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203","Máy chính: 105888 (SU4200), 105832 (EU4200C); Máy dự phòng: 105887 (SU4200); 10198, 10199 (TA-7650); 105831 (EU4200C)…","Séc, Na Uy","Liên lạc trên tần số khẩn nguy 121,5 MHz (TWR Phù Cát)",Bán kính R = 60 km,Không,Đài KSKL Phù Cát - Cảng HK Phù Cát,24/24h,"Tên: Máy thu phát VHF thoại không – địa || Model: Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203 || Serial: Máy chính: 105888 (SU4200), 105832 (EU4200C); Máy dự phòng: 105887 (SU4200); 10198, 10199 (TA-7650); 105831 (EU4200C); 11242, 11243 (RA-7203) || SX: Séc (SU4200/EU4200C), Na Uy (TA-7650/RA-7203). Năm sản xuất: 2016 (SU4200/EU4200C), 2019 (TA-7650/RA-7203) || Tính năng: Liên lạc thoại không - địa, thiết bị có cấu hình chính - dự phòng; điều chế AM, tần số làm việc 121,5 MHz, công suất phát 50 W; phân cực đứng; phương thức phát 6K80A3E, độ nhạy máy thu: 1µV; ăng ten cao 45 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không – địa; Mục đích sử dụng: Liên lạc trên tần số khẩn nguy 121,5 MHz (TWR Phù Cát)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
b7037f61-65cc-4512-be6d-acdf7fca3cf4,f43c362d-33d4-4b9c-bc1e-39eb55a17f15,PCA,Đài KSKL Phù Cát,,616/GP-CHK,2025-04-01,2027-05-14,,Hệ thống chuyển mạch thoại (VCCS),2016,,,R&S VCS-4G,6424049796887,Rumania,Phục vụ điều hành bay,Tại Đài KSKL Phù Cát - Cảng HK Phù Cát,Không,Đài KSKL Phù Cát - Cảng HK Phù Cát,24/24h,"Tên: Hệ thống chuyển mạch thoại (VCCS) || Model: R&S VCS-4G || Serial: 6424049796887 || SX: Rumania. Năm sản xuất: 2016 || Tính năng: Hệ thống có chức năng điều khiển chuyển mạch thoại radio và telephone; thiết bị gồm có 01 server lưu trữ cấu hình và giám sát hệ thống, 03 bảng điều khiển cho 03 vị trí khai thác (mỗi vị trí khai thác có 2 đường ghi âm riêng biệt cho radio và telephone), 01 workstation cho vị trí quản lý giám sát hệ thống, 02 khối giao tiếp thoại Radio 4 dây E&M, 01 khối giao tiếp thoại telephone, 02 switch chuyển mạch hoạt động theo cấu hình chính/dự phòng || Kênh/thành phần: Tính năng kỹ thuật chính: Hệ thống có chức năng điều khiển chuyển mạch thoại radio",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
973ac8e2-4d56-469a-8916-d09b0546c98f,2b254fef-8e00-4957-b0c8-e2adb4c97cc9,PCA,Đài KSKL Phù Cát,,603/GP-CHK,2025-02-07,2027-02-12,2037/GP-CHK,Ghi âm,"2024, 2019",,,Atis Uher VoiceCollect MD-x và Attech Recoder AR-16-A Standard,Máy chính: 049002-401229; Máy dự phòng: 001,"Đức, Việt Nam",Ghi âm liên lạc thoại không - địa (A/G) và địa - địa (G/G),Đài KSKL Phù Cát - Cảng HK Phù Cát,Không,"Đài KSKL Phù Cát - Cảng HK Phù Cát, huyện Phù Cát, tỉnh Bình Định",24/24h,"Tên: Ghi âm || Model: Atis Uher VoiceCollect MD-x và Attech Recoder AR-16-A Standard || Serial: Máy chính: 049002-401229; Máy dự phòng: 001 || SX: Đức (Atis Uher), Việt Nam (Attech); Năm sản xuất: 2024, 2019 || Tính năng: - Thiết bị ghi âm Atis Uher VoiceCollect MD-x có 32 kênh ghi; lưu trữ trực tiếp trên 02 ổ cứng: dung lượng 02x2TB (RAID-1); lưu trữ bên ngoài thông qua ổ RDX 1TB. - Thiết bị ghi âm Attech AR-16-A Standard có 32 kênh ghi; lưu trữ trực tiếp trên 02 ổ cứng: dung lượng 02x500GB (RAID-1); lưu trữ bên ngoài thông qua 01 ổ DVD-RAM (dung lượng 4,7GB). (Chi tiết các kênh ghi như trong phụ lục kèm theo) || phụ lục kèm theo): 9. Địa điểm đặt thiết bị: Đài KSKL Phù Cát - Cảng HK Phù Cát, huyện Phù Cát, tỉnh || Phụ lục: Danh mục các kênh ghi âm tại Đài KSKL Phù Cát; (Kèm theo Giấy phép số: 603 /GP-CHK ngày 07 tháng 02 năm 2025); Stt Nội dung kênh ghi Ghi chú; 1 CWP1-Rad VHF từ CWP1; 2 CWP2-Rad VHF từ CWP2; 3 CWP3-Rad VHF từ CWP3; 4 VHF TWR #1 VHF dự phòng cho 118,6 MHz và 121,5 MHz; 5 CWP1-Tel Ghi âm vị trí thoại từ CWP1; 6 CWP2-Tel Ghi âm vị trí thoại từ CWP2; 7 CWP3-Tel Ghi âm vị trí thoại từ CWP3; 0256. 3537444; 10 Điện thoại VNPT, đặt tại TWR Phù Cát; 5444; 11 PBX QLBMT, máy đặt tại TWR PCA; 0256. 6521443; 12 Điện thoại GTEL đặt tại TWR Phù Cát; Bộ đàm VHF G/G tần số; 0256 3537225; 14 Điện thoại VNPT, đặt tại phòng thủ tục bay; 15 EXT REC Ghi âm ngoài tại TWR Phù Cát; 6011; 16 PBX QLBMN, đặt tại TWR PCA; 5445; 17 PBX QLBMT, máy đặt tại phòng trực kỹ thuật",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
b9080fd7-3db4-4054-8386-c78873e5308d,ebc4a136-c5e7-4f7d-abfc-e3ddea655b8c,PCA,Đài KSKL Phù Cát,,2145/GP-CHK,2024-05-03,2026-05-03,4741/GP-CHK,Hệ thống quan trắc thời tiết tự động IMS,2015,,,IMS,YLTQ028092; SGH834TQ2M,Slovakia (MicroStep-MIS),Quan trắc và báo cáo thời tiết sân bay phục vụ điều hành bay,Khu vực Cảng hàng không Phù Cát,Không áp dụng,"Cảng Hàng không Phù Cát, huyện Phù Cát, tỉnh Bình Định",24/24h,"Tên: Hệ thống quan trắc thời tiết tự động IMS || Model: IMS || Serial: YLTQ028092; SGH834TQ2M || SX: Hãng MicroStep - MIS, Slovakia; Năm sản xuất: 2015 || Tính năng: Phụ lục kèm theo || Phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Cảng Hàng không Phù Cát, huyện Phù Cát, tỉnh Bình Định; 10. Thời gian hoạt động (theo Giấy phép mới): 24/24h từ ngày 03/5/2024 || PHỤ LỤC: (Kèm theo Giấy phép số 2145/GP-CHK ngày 03/5/2024); Thiết bị ngoài trời: Các thiết bị đo lắp đặt tại ác trạm dọc đường CHC, bao gồm:; + 01 bộ cảm biến đo hướng và tốc độ gió; + 01 bộ cảm biến đo tầm nhìn và hiện tượng thời tiết; + 01 cảm biến đo ánh sáng nền; + 01 cảm biến đo độ cao chân mây đặt tại khu vực tiếp cận đầu CHC; + 01 bộ cảm biến đo hướng và tốc độ gió; + 01 bộ cảm biến đo tầm nhìn và hiện tượng thời tiết; + 01 cảm biến đo ánh sáng nền; + 01 cảm biến đo nhiệt độ; + 01 cảm biến đo độ ẩm; + 01 cảm biến đo khí áp; + 01 cảm biến đo lượng mưa; + 01 cảm biến đo giông; + 01 cảm biến đo độ cao chân mây đặt tại khu vực tiếp cận đầu CHC; b) Thiết bị trong nhà:; - Trạm xử lý dữ liệu trung tâm gồm có 02 máy tính xử lý (đặt tại Đài KSKL Phù; Cát), lưu trữ số liệu khí tượng, kết nối AMHS (VVPCYMYW); - 01 máy tính tại vị trí khai thác của nhân viên quan trắc tại Đài KSKL Phù Cát; - 01 máy tính hiển thị số liệu khí tượng tại cabin Đài KSKL Phù Cát; - 01 thiết bị giao tiếp với hệ thống đèn đường băng; METAR, MET REPORT và truyền về các thiết bị đầu cuối. Quan trắc viên có thể truy; Sơ đồ bố trí các thiết bị đo (Sensors) của; hệ thống AWOS IMS Phù Cát",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
1916e70a-50e7-4b32-9320-3bbbb04f6e2b,33e70531-bcbc-4083-be08-066c9e79394d,PCA,Đài KSKL Phù Cát,,4855/GP-CHK,2024-09-23,2026-10-01,,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số)","2022, 2023",,,Thiết bị thủ công,Gió WindObserver (GILL): 2302016; Khí áp PTB 330: V0821316; Nhiệt kế WQG-11: 60 và 41,"Anh, Phần Lan, Trung Quốc",Làm dự phòng đo các yếu tố khí tượng và cung cấp số liệu phục vụ hoạt động bay,Khu vực Cảng hàng không Phù Cát,Không áp dụng,"Cảng hàng không Phù Cát, tỉnh Bình Định",24/24h,"Tên: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) || Model: Thiết bị bị thủ công || Serial: Gió WindObserver (GILL): 2302016; Khí áp PTB 330: V0821316; Nhiệt kế thủy tinh chất lỏng WQG-11: 60 và 41 || SX: Anh, Phần Lan, Trung Quốc. Năm sản xuất: 2022, 2023 || Tính năng: Khí áp PTB 330 (phạm vi đo 500 ÷ 1100 hPa, sai số ±0,1 hPa); Gió WindObserver (GILL) (phạm vi đo tốc độ gió 0 ÷ 90 m/s, sai số ±2%; phạm vi đo hướng gió 0° ÷ 360°, sai số ±2°); Nhiệt kế thủy tinh chất lỏng WQG-11 (phạm vi đo (-25 ÷ 50)°C, sai số ± 0,3°C). [PB] || Cảm biến/thành phần: 1. Tên thiết bị: Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số; Phù Cát (thiết bị dự Thiết bị đo nhiệt độ, độ; 3.1 Location/siting of sensors/ equipment appropriate; complying with ICAO SARPs / Thiết bị đo được Article 336 ANS Regulations; 3.2 Serviceability of AWOS Sensors/ Tình trạng hoạt - Article 336 ANS; động của thiết bị đo - 14.1, 14.2 MOS-MET Vol; liệu hệ thống/ thiết bị đo; sensors and central data processing system / Nhật ký; d) Regular physical inspection of all sensors and; 3.4.3 Calibration of measuring sensors / Hiệu chuẩn thiết bị 14.2.5 MOS-MET Vol; liệu hướng dẫn về hiệu chuẩn thiết bị đo tại đơn vị; c) Availability of periodic sensor calibration Records; sensor failures Technical supervision position / Khả - DOC 8896 – Manual on MET; năng theo dõi hoạt động liên tục của các thiết bị đo practices; (cảm biến đo)/ chức năng cảnh báo lỗi dữ liệu của hệ - Standards for AWOS (TCCS 01; 3.5.1 Availability of lightning protection on all sensors / Hệ N/A",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
06233ab0-882a-4441-b3e1-c97b7e564d77,33e70531-bcbc-4083-be08-066c9e79394d,PCA,Đài KSKL Phù Cát,,969/GP-CHK,2026-02-27,2028-03-01,,"Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số)",2023,,,"Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080",09230015,Đức,Làm dự phòng đo các yếu tố khí tượng và cung cấp số liệu phục vụ hoạt động bay,Khu vực Cảng hàng không Phù Cát,Không áp dụng,Đài Kiểm soát không lưu Phù Cát,24/24h,"Tên: Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số) || Model: Thiết bị điện tử đo nhiệt độ, độ ẩm và khí áp hiển thị số 1.1006.54.080 || Serial: 09230015 || SX: Đức Năm sản xuất: 2023 || Tính năng: Đo nhiệt độ (Phạm vi đo -40÷850C, độ chính xác ±0.10C, độ phân giải 0.10C); Đo độ ẩm (Phạm vi đo 0% ÷100%RH, độ chính xác ±1.5%RH, độ phân giải 0.1% RH); Đo khí áp (Phạm vi đo 300 ÷ 1200 hPa, độ chính xác ±0.25 hPa trong giải 800 ÷ 1100 hPa và ±0.5 hPa trong giải 600 ÷ 800 hPa, độ phân giải 0.1 hPa). [PB] || Cảm biến/thành phần: 1. Tên thiết bị: Thiết bị đo đạc quan trắc thông dụng (thiết bị điện tử đo nhiệt độ, độ ẩm và; Location/siting of sensors/ equipment appropriate; complying with ICAO SARPs / Thiết bị đo được Article 336 ANS Regulations; Serviceability of AWOS Sensors/ Tình trạng hoạt - Article 336 ANS Regulations; động của thiết bị đo - 14.1, 14.2 MOS-MET Vol; liệu hệ thống/ thiết bị đo dự phòng; sensors and central data processing system / Nhật ký; d) Regular physical inspection of all sensors and Hậu kiểm; 3.4.3 Calibration of measuring sensors / Hiệu chuẩn thiết bị; liệu hướng dẫn về hiệu chuẩn thiết bị đo tại đơn vị; c) Availability of periodic sensor calibration Records; Hậu kiểm; sensor failures Technical supervision position / Khả - DOC 8896 – Manual on MET; năng theo dõi hoạt động liên tục của các thiết bị đo; (cảm biến đo)/ chức năng cảnh báo lỗi dữ liệu của hệ - Standards for AWOS (TCCS 01; 3.5.1 Availability of lightning protection on all sensors / Hệ N/A",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
da711f2c-ada9-4659-858c-f111f6ed555e,fc69e4ff-4f6c-4b87-bddc-57d948cc91a5,BDKT-QNH,Trạm ra đa Quy Nhơn,,4027/GP-CHK,2024-08-09,2026-08-15,7171/GP-CHK,Máy thu phát VHF thoại không - địa,2009,,,Máy phát: Jotron TA-7650; Máy thu: Jotron RA-7203,Máy chính: 01163 (TA-7650); 01198 (RA-7203); máy dự phòng: 06135 (TA-7650); 00898 (RA-7203),Na Uy,"Liên lạc trên tần số khẩn nguy 121,5 MHz (Phân khu 1, 2, 5, 6 - ACC HCM)",Bán kính R = 463 km,Không,"Trạm ra đa - Thông Quy Nhơn, núi Vũng Chua",24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy phát: Jotron TA-7650; Máy thu: Jotron RA-7203 || Serial: Máy chính: 01163 (TA-7650); 01198 (RA-7203); máy dự phòng: 06135 (TA-7650); 00898 (RA-7203) || SX: Na Uy. Năm sản xuất: 2009 || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình máy chính và máy dự phòng; phân cực đứng; điều chế AM; tần số làm việc 121,5 MHz; công suất phát tối đa 50W; phương thức phát 6K80A3E; độ ổn định tần số ± 1ppm; độ nhạy máy thu 1V; ăng ten cao 15 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
6bb0f49f-5c07-4d6d-b628-73fd9ebb4ab2,b898fe53-66b6-4bac-8d9d-b58b4b79d722,PCA,Đài KSKL Phù Cát,,4893/GP-CHK,2024-09-24,2026-10-01,,Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B),2022,,,Máy thu ADS-B AX 680,"00942/2138427, 00917/2138428",Đức (Thales),"Hỗ trợ điều hành bay TWR Phù Cát; phục vụ CTL/APP Đà Nẵng, ACC Hà Nội, ACC Hồ Chí Minh",Tầm phủ 463 km,"SIC 199, SIC 200","Đài KSKL Phù Cát, Cảng HK Phù Cát",24/24h,"Tên: Trạm thu dữ liệu giám sát phụ thuộc tự động - quảng bá (ADS-B) || Model: Máy thu ADS-B AX 680 || Serial: (Reciever/Site Monitor): 00942/2138427, 00917/2138428 || SX: Hãng Thales, Đức. Năm sản xuất: 2022 || Tính năng: Tại phụ lục kèm theo || Mã/SIC: SIC 199, SIC 200 || phụ lục kèm theo: 9. Địa điểm đặt thiết bị: Đài KSKL Phù Cát, Cảng HK Phù Cát; Tọa độ WGS-84: 13057’20,66” -109002’50,31” Đ || Phụ lục: (Kèm theo Giấy phép số: 4893 /GP-CHK ngày 24 tháng 09 năm 2024); ➢ Hệ thống máy thu ADS-B tại Đài KSKL Phù Cát gồm 02 máy thu hoạt động; độc lập trên tần số 1090 MHz. Hệ thống có khả năng giám sát tối thiểu 400; máy bay trong tầm phủ; tốc độ xử lý bản tối thiểu 1.500 bản tin/giây; ➢ Thiết bị giám sát, điều khiển tại chỗ LCMS được và thiết bị đầu cuối hiển thị; dữ liệu giám sát ADS-B được đặt tại đài KSKL Phù Cát; ➢ Thiết bị điều khiển, giám sát từ xa bằng hệ thống RCMS được đặt tại Phòng; thống này kết nối với hệ thống tích hợp và xử lý dữ liệu ADS-B tại ATCC Hà; Nội, AACC Hồ Chí Minh); + Hệ thống tích hợp và xử lý dữ liệu ADS-B của ATTECH./",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
b3a72090-e8e6-4f52-a55a-36f67f1a95ce,fe67be5d-51e7-4cb3-b681-24042d17834c,PLK,Đài KSKL Pleiku,,3619/GP-CHK,2024-07-19,2026-07-25,3799/GP-CHK,Máy thu phát VHF thoại không - địa,"2016, 1998, 2010",,,"Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203; máy thu phát: IC-A200","Máy chính: 105881 (SU4200), 105826 (EU4200C); máy dự phòng: 105882, 105884 (SU4200); 105827, 105829 (EU4200C); 19714 (TA-7650)…","Séc, Na Uy, Nhật Bản",Điều hành bay (TWR Pleiku),Bán kính R = 60 km,Không,Đài KSKL Pleiku - Cảng HK Pleiku; tọa độ WGS-84: 14°00′12″B - 108°01′30″Đ,24/24h,"Tên: Máy thu phát VHF thoại không - địa || Model: Máy phát: SU4200, TA-7650; máy thu: EU4200C, RA-7203; máy thu phát: IC-A200 || Serial: Máy chính: 105881 (SU4200), 105826 (EU4200C); máy dự phòng: 105882, 105884 (SU4200); 105827, 105829 (EU4200C); 19714 (TA-7650), 19741 (RA-7203); 12755 (IC-A200) || SX: Séc (SU4200/EU4200C), Na Uy (TA-7650/RA-7203), Nhật Bản (IC- A200). Năm sản xuất: 2016 (SU4200/EU4200C), 1998 (IC-A200), 2023 (TA-7650/RA- 7203) || Tính năng: Liên lạc thoại không - địa; thiết bị có cấu hình chính - dự phòng; điều chế AM, tần số làm việc 118,1 MHz; công suất phát 50W (SU4200, TA- 7650), 7W (IC-A200); phân cực đứng; phương thức phát 6K80A3E (SU4200, TA- 7650), 6K00A3E (IC-A200); độ nhạy máy thu 1µV (EU4200C, RA-7203), 2µV (IC- A200); ăng ten cao 15 mét || Kênh/thành phần: Tên thiết bị: Máy thu phát VHF thoại không - địa; Mục đích sử dụng: Điều hành bay (TWR Pleiku)",2026-07-14 14:32:36.368632+00,2026-07-14 14:32:36.368632+00,{},f
