loai,id,ma,tieu_de,noi_dung,route,tsv,updated_at
dm_he_thong,8b240798-7f64-41e7-a779-47ad6a0a45d6,02737/03338,Hệ thống VHF 121.5 MHz TKCN DAN,Máy thu phát VHF thoại không - địa Không,/he-thong/8b240798-7f64-41e7-a779-47ad6a0a45d6,"'02737/03338':1A '121.5':5A 'dan':8A 'dia':15B 'he':2A 'khong':14B,16B 'may':9B 'mhz':6A 'phat':11B 'thoai':13B 'thong':3A 'thu':10B 'tkcn':7A 'vhf':4A,12B",2026-07-16 03:53:14.154512+00
dm_he_thong,bb6ca168-63d0-4054-bbff-94fecc06d7bd,4K80PL11301701 / 4K80PL11301702,Hệ thống ghi âm DAN,Ghi âm Không,/he-thong/bb6ca168-63d0-4054-bbff-94fecc06d7bd,"'4k80pl11301701':1A '4k80pl11301702':2A 'am':6A,9B 'dan':7A 'ghi':5A,8B 'he':3A 'khong':10B 'thong':4A",2026-07-16 03:53:14.154512+00
dm_he_thong,360d66e6-53bf-43dc-93ad-ee1cfb942ed4,VCS 3020X Rel 8.0,Hệ thống VCCS FREQUENTIS DAN,Hệ thống chuyển mạch thoại (VCCS) Không,/he-thong/360d66e6-53bf-43dc-93ad-ee1cfb942ed4,"'3020x':2A '8.0':4A 'chuyen':12B 'dan':9A 'frequentis':8A 'he':5A,10B 'khong':16B 'mach':13B 'rel':3A 'thoai':14B 'thong':6A,11B 'vccs':7A,15B 'vcs':1A",2026-07-17 07:20:00.018497+00
dm_he_thong,a0625061-0c6d-4e0b-b438-d696787ad746,GL9W82S; HL9W82S,Hệ thống AWOS Optimet Đà Nẵng,"Bổ sung từ PL1-Danh mục thiết bị TT BĐKT.xlsx, sheet BĐKT_N1, dòng 316. Hệ thống quan trắc thời tiết tự động OPTIMET Không áp dụng",/he-thong/a0625061-0c6d-4e0b-b438-d696787ad746,"'316':24B 'ap':35B 'awos':5A 'bdkt':21B 'bdkt.xlsx':19B 'bi':17B 'bo':9B 'da':7A 'danh':14B 'dong':23B,32B 'dung':36B 'gl9w82s':1A 'he':3A,25B 'hl9w82s':2A 'khong':34B 'muc':15B 'n1':22B 'nang':8A 'optimet':6A,33B 'pl1':13B 'pl1-danh':12B 'quan':27B 'sheet':20B 'sung':10B 'thiet':16B 'thoi':29B 'thong':4A,26B 'tiet':30B 'trac':28B 'tt':18B 'tu':11B,31B",2026-07-16 03:53:14.154512+00
dm_he_thong,c55cf610-3503-410f-8d34-8b270ffd64b5,Không áp dụng,Hệ thống GTS Đà Nẵng,"Hệ thống thu thập, xử lý số liệu khí tượng cơ bản (GTS) Không áp dụng",/he-thong/c55cf610-3503-410f-8d34-8b270ffd64b5,"'ap':2A,23B 'ban':20B 'co':19B 'da':7A 'dung':3A,24B 'gts':6A,21B 'he':4A,9B 'khi':17B 'khong':1A,22B 'lieu':16B 'ly':14B 'nang':8A 'so':15B 'thap':12B 'thong':5A,10B 'thu':11B 'tuong':18B 'xu':13B",2026-07-16 03:53:14.154512+00
dm_he_thong,04c0eae7-fa31-4855-95cb-156499e9a279,Gió WindObserver (GILL): 2302006; Khí áp PTB 330: V0821321; Nhiệt kế WQG-11: 59,Thiết bị quan trắc khí tượng thông dụng Đà Nẵng,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) Không áp dụng",/he-thong/04c0eae7-fa31-4855-95cb-156499e9a279,"'-11':13A '2302006':4A '330':8A '59':14A 'am':37B 'ap':6A,45B,50B 'bi':16A,26B 'da':23A 'dac':28B 'do':27B,33B,35B,36B,38B 'dung':22A,32B,51B 'gill':3A 'gio':1A,39B 'hien':40B,46B 'ke':11A 'khi':5A,19A,44B 'khong':49B 'nang':24A 'nhiet':10A,34B 'ptb':7A 'quan':17A,29B 'so':42B,48B 'thi':41B,47B 'thiet':15A,25B 'thong':21A,31B 'trac':18A,30B 'tuong':20A 'v0821321':9A 'va':43B 'windobserver':2A 'wqg':12A",2026-07-16 03:53:14.154512+00
dm_he_thong,b2c5fd88-d84e-4563-8a10-448a336072ca,1711217,Hệ thống radar thời tiết + LLWAS Đà Nẵng,Hệ thống radar thời tiết Doppler METEOR 60DX10-S tích hợp với hệ thống cảnh báo gió đứt LLWAS Không áp dụng,/he-thong/b2c5fd88-d84e-4563-8a10-448a336072ca,"'1711217':1A '60dx10':18B '60dx10-s':17B 'ap':31B 'bao':26B 'canh':25B 'da':8A 'doppler':15B 'dung':32B 'dut':28B 'gio':27B 'he':2A,10B,23B 'hop':21B 'khong':30B 'llwas':7A,29B 'meteor':16B 'nang':9A 'radar':4A,12B 's':19B 'thoi':5A,13B 'thong':3A,11B,24B 'tich':20B 'tiet':6A,14B 'voi':22B",2026-07-16 03:53:14.154512+00
dm_he_thong,727fa6bc-f62a-4414-bc9c-4c0c0c2b42ff,Chi tiết tại Phụ lục I kèm theo,Hệ thống AMHS,Hệ thống AMHS khai thác từ năm 2014; tuổi thọ thiết kế 10 năm theo bảng nguồn. Giấy phép đã ghi hạn 01/02/2025. Hệ thống xử lý điện văn dịch vụ không lưu (AMHS) Không áp dụng,/he-thong/727fa6bc-f62a-4414-bc9c-4c0c0c2b42ff,"'01/02/2025':34B '10':24B '2014':19B 'amhs':11A,14B,45B 'ap':47B 'bang':27B 'chi':1A 'da':31B 'dich':41B 'dien':39B 'dung':48B 'ghi':32B 'giay':29B 'han':33B 'he':9A,12B,35B 'i':6A 'ke':23B 'kem':7A 'khai':15B 'khong':43B,46B 'luc':5A 'luu':44B 'ly':38B 'nam':18B,25B 'nguon':28B 'phep':30B 'phu':4A 'tai':3A 'thac':16B 'theo':8A,26B 'thiet':22B 'tho':21B 'thong':10A,13B,36B 'tiet':2A 'tu':17B 'tuoi':20B 'van':40B 'vu':42B 'xu':37B",2026-07-16 03:53:14.154512+00
trang,kiem-ke,,Kiểm kê,Kiểm kê định kỳ QR,/kiem-ke,"'dinh':5B 'ke':2A,4B 'kiem':1A,3B 'ky':6B 'ma':7B 'qr':8B",2026-07-14 20:55:06.470528+00
dm_he_thong,de1459f1-dcb1-4665-9ba9-5540417f6d01,6424049796894,Hệ thống VCCS 4G PBA,Hệ thống chuyển mạch thoại (VCCS) Không,/he-thong/de1459f1-dcb1-4665-9ba9-5540417f6d01,"'4g':5A '6424049796894':1A 'chuyen':9B 'he':2A,7B 'khong':13B 'mach':10B 'pba':6A 'thoai':11B 'thong':3A,8B 'vccs':4A,12B",2026-07-17 07:05:58.26393+00
dm_he_thong,b3a13c3a-8bb8-4f1f-9e90-b84f811a641f,Máy chính: 049002-400442; máy dự phòng: 015,Hệ thống ghi âm PBA,Thiết bị ghi âm Không,/he-thong/b3a13c3a-8bb8-4f1f-9e90-b84f811a641f,"'-400442':4A '015':8A '049002':3A 'am':12A,17B 'bi':15B 'chinh':2A 'du':6A 'ghi':11A,16B 'he':9A 'khong':18B 'may':1A,5A 'pba':13A 'phong':7A 'thiet':14B 'thong':10A",2026-07-16 03:53:14.154512+00
dm_he_thong,ce27df84-7054-4032-bfe7-efdb0bd119f4,JG94L44; HG94L44,Hệ thống AWOS-900 Phú Bài,"Bổ sung từ PL1. Danh mục thiết bị PBA.xlsx, sheet PBA_N1, dòng 55. Hệ thống quan trắc khí tượng tự động AWOS 900 Không",/he-thong/ce27df84-7054-4032-bfe7-efdb0bd119f4,"'-900':6A '55':22B '900':32B 'awos':5A,31B 'bai':8A 'bi':16B 'bo':9B 'danh':13B 'dong':21B,30B 'he':3A,23B 'hg94l44':2A 'jg94l44':1A 'khi':27B 'khong':33B 'muc':14B 'n1':20B 'pba':19B 'pba.xlsx':17B 'phu':7A 'pl1':12B 'quan':25B 'sheet':18B 'sung':10B 'thiet':15B 'thong':4A,24B 'trac':26B 'tu':11B,29B 'tuong':28B",2026-07-16 03:53:14.154512+00
dm_he_thong,9c312ced-118b-4ce3-8f00-45b7c41e6453,Gió WindObserver (GILL): 2302019; Khí áp PTB 330: V0821315,Thiết bị quan trắc khí tượng thông dụng Phú Bài,Thiết bị đo đạc quan trắc thông dụng (đo gió hiển thị số và khí áp hiển thị số) Không áp dụng,/he-thong/9c312ced-118b-4ce3-8f00-45b7c41e6453,"'2302019':4A '330':8A 'ap':6A,35B,40B 'bai':19A 'bi':11A,21B 'dac':23B 'do':22B,28B 'dung':17A,27B,41B 'gill':3A 'gio':1A,29B 'hien':30B,36B 'khi':5A,14A,34B 'khong':39B 'phu':18A 'ptb':7A 'quan':12A,24B 'so':32B,38B 'thi':31B,37B 'thiet':10A,20B 'thong':16A,26B 'trac':13A,25B 'tuong':15A 'v0821315':9A 'va':33B 'windobserver':2A",2026-07-16 03:53:14.154512+00
dm_he_thong,f43c362d-33d4-4b9c-bc1e-39eb55a17f15,6424049796887,Hệ thống VCCS 4G PCA,Hệ thống chuyển mạch thoại (VCCS) Không,/he-thong/f43c362d-33d4-4b9c-bc1e-39eb55a17f15,"'4g':5A '6424049796887':1A 'chuyen':9B 'he':2A,7B 'khong':13B 'mach':10B 'pca':6A 'thoai':11B 'thong':3A,8B 'vccs':4A,12B",2026-07-17 07:05:58.26393+00
dm_he_thong,6999e9e0-f9cf-4e26-9bef-30c362be5d7f,"Máy chính: 105886 (SU4200), 105833 (EU4200C). Máy dự phòng: 105885 (SU4200); 10198, 10199 (TA-7650); 105830 (EU4200C)…",Hệ thống VHF 118.6 MHz PCA,Máy thu phát VHF thoại không - địa Không,/he-thong/6999e9e0-f9cf-4e26-9bef-30c362be5d7f,"'-7650':15A '10198':12A '10199':13A '105830':16A '105833':5A '105885':10A '105886':3A '118.6':21A 'chinh':2A 'dia':30B 'du':8A 'eu4200c':6A,17A 'he':18A 'khong':29B,31B 'may':1A,7A,24B 'mhz':22A 'pca':23A 'phat':26B 'phong':9A 'su4200':4A,11A 'ta':14A 'thoai':28B 'thong':19A 'thu':25B 'vhf':20A,27B",2026-07-16 03:53:14.154512+00
dm_he_thong,af393d08-e9e7-4a13-92aa-fead8e88592d,"Máy chính: 105888 (SU4200), 105832 (EU4200C); Máy dự phòng: 105887 (SU4200); 10198, 10199 (TA-7650); 105831 (EU4200C)…",Hệ thống VHF 121.5 MHz PCA,Máy thu phát VHF thoại không - địa Không,/he-thong/af393d08-e9e7-4a13-92aa-fead8e88592d,"'-7650':15A '10198':12A '10199':13A '105831':16A '105832':5A '105887':10A '105888':3A '121.5':21A 'chinh':2A 'dia':30B 'du':8A 'eu4200c':6A,17A 'he':18A 'khong':29B,31B 'may':1A,7A,24B 'mhz':22A 'pca':23A 'phat':26B 'phong':9A 'su4200':4A,11A 'ta':14A 'thoai':28B 'thong':19A 'thu':25B 'vhf':20A,27B",2026-07-16 03:53:14.154512+00
dm_he_thong,2b254fef-8e00-4957-b0c8-e2adb4c97cc9,Máy chính: 049002-401229; Máy dự phòng: 001,Hệ thống ghi âm PCA,Ghi âm Không,/he-thong/2b254fef-8e00-4957-b0c8-e2adb4c97cc9,"'-401229':4A '001':8A '049002':3A 'am':12A,15B 'chinh':2A 'du':6A 'ghi':11A,14B 'he':9A 'khong':16B 'may':1A,5A 'pca':13A 'phong':7A 'thong':10A",2026-07-16 03:53:14.154512+00
trang,su-co,,Sự cố,Danh sách sự cố báo cáo ban đầu,/su-co,"'ban':5B 'bao':3B 'cao':4B 'co':2A,8B 'dau':6B 'su':1A,7B",2026-07-14 20:55:06.470528+00
thiet_bi,df8bf62b-70ba-467b-9018-6b9220ca3125,TB_MVVSK3VP,IC-A200 (VHF 118.8 MHz),12754 IC-A200 Icom TWR PBA,/thiet-bi/TB_MVVSK3VP,"'118.8':7A '12754':9B 'a200':5A,12B 'ic':4A,11B 'ic-a200':3A,10B 'icom':13B 'mhz':8A 'mvvsk3vp':2A 'pba':15B 'tb':1A 'twr':14B 'vhf':6A",2026-07-20 08:15:38.156602+00
dm_he_thong,ebc4a136-c5e7-4f7d-abfc-e3ddea655b8c,YLTQ028092; SGH834TQ2M,Hệ thống AWOS IMS Phù Cát,"Bổ sung từ PL1. Danh mục thiết bị PCA.xlsx, sheet PCA_N1, dòng 36. Hệ thống quan trắc thời tiết tự động IMS Không áp dụng",/he-thong/ebc4a136-c5e7-4f7d-abfc-e3ddea655b8c,"'36':22B 'ap':33B 'awos':5A 'bi':16B 'bo':9B 'cat':8A 'danh':13B 'dong':21B,30B 'dung':34B 'he':3A,23B 'ims':6A,31B 'khong':32B 'muc':14B 'n1':20B 'pca':19B 'pca.xlsx':17B 'phu':7A 'pl1':12B 'quan':25B 'sgh834tq2m':2A 'sheet':18B 'sung':10B 'thiet':15B 'thoi':27B 'thong':4A,24B 'tiet':28B 'trac':26B 'tu':11B,29B 'yltq028092':1A",2026-07-16 03:53:14.154512+00
dm_he_thong,33e70531-bcbc-4083-be08-066c9e79394d,Gió WindObserver (GILL): 2302016; Khí áp PTB 330: V0821316; Nhiệt kế WQG-11: 60 và 41,Thiết bị quan trắc khí tượng thông dụng Phù Cát,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) Không áp dụng",/he-thong/33e70531-bcbc-4083-be08-066c9e79394d,"'-11':13A '2302016':4A '330':8A '41':16A '60':14A 'am':39B 'ap':6A,47B,52B 'bi':18A,28B 'cat':26A 'dac':30B 'do':29B,35B,37B,38B,40B 'dung':24A,34B,53B 'gill':3A 'gio':1A,41B 'hien':42B,48B 'ke':11A 'khi':5A,21A,46B 'khong':51B 'nhiet':10A,36B 'phu':25A 'ptb':7A 'quan':19A,31B 'so':44B,50B 'thi':43B,49B 'thiet':17A,27B 'thong':23A,33B 'trac':20A,32B 'tuong':22A 'v0821316':9A 'va':15A,45B 'windobserver':2A 'wqg':12A",2026-07-16 03:53:14.154512+00
dm_he_thong,988abbb5-6f25-4a47-8322-876cb0829381,6424049796863,Hệ thống VCCS 4G PLK,Hệ thống chuyển mạch thoại (VCCS) Không,/he-thong/988abbb5-6f25-4a47-8322-876cb0829381,"'4g':5A '6424049796863':1A 'chuyen':9B 'he':2A,7B 'khong':13B 'mach':10B 'plk':6A 'thoai':11B 'thong':3A,8B 'vccs':4A,12B",2026-07-17 07:05:58.26393+00
dm_he_thong,fe67be5d-51e7-4cb3-b681-24042d17834c,"Máy chính: 105881 (SU4200), 105826 (EU4200C); máy dự phòng: 105882, 105884 (SU4200); 105827, 105829 (EU4200C); 19714 (TA-7650)…",Hệ thống VHF 118.1 MHz PLK,Máy thu phát VHF thoại không - địa Không,/he-thong/fe67be5d-51e7-4cb3-b681-24042d17834c,"'-7650':18A '105826':5A '105827':13A '105829':14A '105881':3A '105882':10A '105884':11A '118.1':22A '19714':16A 'chinh':2A 'dia':31B 'du':8A 'eu4200c':6A,15A 'he':19A 'khong':30B,32B 'may':1A,7A,25B 'mhz':23A 'phat':27B 'phong':9A 'plk':24A 'su4200':4A,12A 'ta':17A 'thoai':29B 'thong':20A 'thu':26B 'vhf':21A,28B",2026-07-16 03:53:14.154512+00
dm_he_thong,8ae676d1-679e-445e-aa85-cfe278d295ba,"Máy chính: 105883 (SU4200), 105828 (EU4200C); máy dự phòng: 105882, 105884 (SU4200); 105827, 105829 (EU4200C); 19714 (TA-7650)…",Hệ thống VHF 121.5 MHz PLK,Máy thu phát VHF thoại không - địa Không,/he-thong/8ae676d1-679e-445e-aa85-cfe278d295ba,"'-7650':18A '105827':13A '105828':5A '105829':14A '105882':10A '105883':3A '105884':11A '121.5':22A '19714':16A 'chinh':2A 'dia':31B 'du':8A 'eu4200c':6A,15A 'he':19A 'khong':30B,32B 'may':1A,7A,25B 'mhz':23A 'phat':27B 'phong':9A 'plk':24A 'su4200':4A,12A 'ta':17A 'thoai':29B 'thong':20A 'thu':26B 'vhf':21A,28B",2026-07-16 03:53:14.154512+00
dm_he_thong,10203ebd-7f22-4bef-bae0-e74e34adc72f,Máy chính: 049002-400443; máy dự phòng: 032,Hệ thống ghi âm PLK,Thiết bị ghi âm Không,/he-thong/10203ebd-7f22-4bef-bae0-e74e34adc72f,"'-400443':4A '032':8A '049002':3A 'am':12A,17B 'bi':15B 'chinh':2A 'du':6A 'ghi':11A,16B 'he':9A 'khong':18B 'may':1A,5A 'phong':7A 'plk':13A 'thiet':14B 'thong':10A",2026-07-16 03:53:14.154512+00
dm_he_thong,2236fe1c-6896-4157-a310-ae0e094233f6,YLGS021708; YLGS021707,Hệ thống AWOS IMS Pleiku,Hệ thống quan trắc thời tiết tự động IMS Không áp dụng,/he-thong/2236fe1c-6896-4157-a310-ae0e094233f6,"'ap':18B 'awos':5A 'dong':15B 'dung':19B 'he':3A,8B 'ims':6A,16B 'khong':17B 'pleiku':7A 'quan':10B 'thoi':12B 'thong':4A,9B 'tiet':13B 'trac':11B 'tu':14B 'ylgs021707':2A 'ylgs021708':1A",2026-07-16 03:53:14.154512+00
dm_he_thong,a96041a8-8fbe-4fed-8a98-b9d60c8600c7,Gió WindObserver (GILL): 2302014; Khí áp PTB 330: V0821324; Nhiệt kế WQG-11: 51 và 99,Thiết bị quan trắc khí tượng thông dụng Pleiku,"Thiết bị đo đạc quan trắc thông dụng (đo nhiệt độ, độ ẩm, đo gió hiển thị số và khí áp hiển thị số) Không áp dụng",/he-thong/a96041a8-8fbe-4fed-8a98-b9d60c8600c7,"'-11':13A '2302014':4A '330':8A '51':14A '99':16A 'am':38B 'ap':6A,46B,51B 'bi':18A,27B 'dac':29B 'do':28B,34B,36B,37B,39B 'dung':24A,33B,52B 'gill':3A 'gio':1A,40B 'hien':41B,47B 'ke':11A 'khi':5A,21A,45B 'khong':50B 'nhiet':10A,35B 'pleiku':25A 'ptb':7A 'quan':19A,30B 'so':43B,49B 'thi':42B,48B 'thiet':17A,26B 'thong':23A,32B 'trac':20A,31B 'tuong':22A 'v0821324':9A 'va':15A,44B 'windobserver':2A 'wqg':12A",2026-07-16 03:53:14.154512+00
dm_he_thong,6c79f710-a99f-490f-b05c-276218edd4c0,1603996-001 (phần chính); 1603976-001 (phần mở rộng),Hệ thống VCCS SITTI THO,Hệ thống chuyển mạch thoại (VCCS) Không,/he-thong/6c79f710-a99f-490f-b05c-276218edd4c0,"'-001':2A,6A '1603976':5A '1603996':1A 'chinh':4A 'chuyen':17B 'he':10A,15B 'khong':21B 'mach':18B 'mo':8A 'phan':3A,7A 'rong':9A 'sitti':13A 'tho':14A 'thoai':19B 'thong':11A,16B 'vccs':12A,20B",2026-07-17 07:05:58.26393+00
dm_he_thong,4fea5c20-230a-4be7-a878-2a88882474c5,Máy chính: 407046 (T6TV); 407013 (T6RV); Máy dự phòng: 407045 (T6TV); 407019 (T6RV),Hệ thống VHF 134.05 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/4fea5c20-230a-4be7-a878-2a88882474c5,"'134.05':17A '407013':5A '407019':12A '407045':10A '407046':3A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 't6rv':6A,13A 't6tv':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,77e611b4-bebe-4d1b-8223-a1536015a91a,Máy chính: 407048 (T6TV); 407057 (T6RV); Máy dự phòng: 407049 (T6TV); 407020 (T6RV),Hệ thống VHF 125.375 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/77e611b4-bebe-4d1b-8223-a1536015a91a,"'125.375':17A '407020':12A '407048':3A '407049':10A '407057':5A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 't6rv':6A,13A 't6tv':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,7abf263b-d89e-463f-9199-b1d07eb60ed6,Máy chính: 11320 (TA-7650); 12404 (RA-7203); Máy dự phòng: 11319 (TA-7650); 12403 (RA-7203),Hệ thống VHF 120.1 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/7abf263b-d89e-463f-9199-b1d07eb60ed6,"'-7203':8A,17A '-7650':5A,14A '11319':12A '11320':3A '120.1':21A '12403':15A '12404':6A 'chinh':2A 'dia':30B 'du':10A 'he':18A 'khong':29B,31B 'may':1A,9A,24B 'mhz':22A 'phat':26B 'phong':11A 'qnh':23A 'ra':7A,16A 'ta':4A,13A 'thoai':28B 'thong':19A 'thu':25B 'vhf':20A,27B",2026-07-16 03:53:14.154512+00
dm_he_thong,873a9c5c-16e9-4955-aa06-b2ac255110cf,"Máy chính: 105889 (SU4200), 105834 (EU4200C); Máy dự phòng: 105890 (SU4200); 105835 (EU4200C)",Hệ thống VHF 128.775 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/873a9c5c-16e9-4955-aa06-b2ac255110cf,"'105834':5A '105835':12A '105889':3A '105890':10A '128.775':17A 'chinh':2A 'dia':26B 'du':8A 'eu4200c':6A,13A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 'su4200':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,7e234c94-71fa-4af2-9f0e-fb0996d441ba,Máy chính: 407043 (T6TV); 407014 (T6RV); Máy dự phòng: 407042 (T6TV); 407022 (T6RV),Hệ thống VHF 120.7 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/7e234c94-71fa-4af2-9f0e-fb0996d441ba,"'120.7':17A '407014':5A '407022':12A '407042':10A '407043':3A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 't6rv':6A,13A 't6tv':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,c6622ed5-a311-43b5-a527-900edfc6d197,Máy chính: 407044 (T6TV); 407017 (T6RV); Máy dự phòng: 407031 (T6TV); 407016 (T6RV),Hệ thống VHF 133.15 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/c6622ed5-a311-43b5-a527-900edfc6d197,"'133.15':17A '407016':12A '407017':5A '407031':10A '407044':3A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 't6rv':6A,13A 't6tv':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,fc69e4ff-4f6c-4b87-bddc-57d948cc91a5,Máy chính: 407041 (T6TV); 407012 (T6RV); Máy dự phòng: 407047 (T6TV); 407015 (T6RV),Hệ thống VHF 121.5 MHz QNH,Máy thu phát VHF thoại không - địa Không,/he-thong/fc69e4ff-4f6c-4b87-bddc-57d948cc91a5,"'121.5':17A '407012':5A '407015':12A '407041':3A '407047':10A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'qnh':19A 't6rv':6A,13A 't6tv':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,2895b9ad-dab8-49c8-a26a-47241cef0c2e,Tại Phụ lục kèm theo,Hệ thống VHF 123.3 MHz STR,Máy thu phát VHF thoại không - địa Không,/he-thong/2895b9ad-dab8-49c8-a26a-47241cef0c2e,"'123.3':9A 'dia':18B 'he':6A 'kem':4A 'khong':17B,19B 'luc':3A 'may':12B 'mhz':10A 'phat':14B 'phu':2A 'str':11A 'tai':1A 'theo':5A 'thoai':16B 'thong':7A 'thu':13B 'vhf':8A,15B",2026-07-16 03:53:14.154512+00
dm_he_thong,a7a81f1c-f0f3-400b-83b5-26b1cdb68193,Máy chính: 3S9312 (B6350); 274262 (B6100); máy dự phòng: 01236 (TA7650); 3S13596 (B6100),Hệ thống VHF 124.55 MHz STR,Máy thu phát VHF thoại không - địa Không,/he-thong/a7a81f1c-f0f3-400b-83b5-26b1cdb68193,"'01236':10A '124.55':17A '274262':5A '3s13596':12A '3s9312':3A 'b6100':6A,13A 'b6350':4A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'str':19A 'ta7650':11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,c4dd13e1-79a1-450e-9fe6-544c2d4f40ff,"Máy chính: 01160 (TA-7650), 01201 (RA-7203). Máy dự phòng: 01235 (TA-7650), 06885 (RA-7203)",Hệ thống VHF 121.5 MHz STR,Máy thu phát VHF thoại không - địa Không,/he-thong/c4dd13e1-79a1-450e-9fe6-544c2d4f40ff,"'-7203':8A,17A '-7650':5A,14A '01160':3A '01201':6A '01235':12A '06885':15A '121.5':21A 'chinh':2A 'dia':30B 'du':10A 'he':18A 'khong':29B,31B 'may':1A,9A,24B 'mhz':22A 'phat':26B 'phong':11A 'ra':7A,16A 'str':23A 'ta':4A,13A 'thoai':28B 'thong':19A 'thu':25B 'vhf':20A,27B",2026-07-16 03:53:14.154512+00
dm_he_thong,0a05b9c3-b63a-4f0d-b26a-8067e9646539,Tại Phụ lục kèm theo,Hệ thống VHF 125.9 MHz STR,Máy thu phát VHF thoại không - địa Không,/he-thong/0a05b9c3-b63a-4f0d-b26a-8067e9646539,"'125.9':9A 'dia':18B 'he':6A 'kem':4A 'khong':17B,19B 'luc':3A 'may':12B 'mhz':10A 'phat':14B 'phu':2A 'str':11A 'tai':1A 'theo':5A 'thoai':16B 'thong':7A 'thu':13B 'vhf':8A,15B",2026-07-16 03:53:14.154512+00
dm_he_thong,f9f78cdb-9a18-4c5c-82e9-7d454956170f,Máy chính: 6U11311 (T6T); 6U16873 (T6R). Máy dự phòng: 6U11307 (T6T); 6U16865 (T6R),Hệ thống VHF 134.425 MHz STR,Máy thu phát VHF thoại không - địa Không,/he-thong/f9f78cdb-9a18-4c5c-82e9-7d454956170f,"'134.425':17A '6u11307':10A '6u11311':3A '6u16865':12A '6u16873':5A 'chinh':2A 'dia':26B 'du':8A 'he':14A 'khong':25B,27B 'may':1A,7A,20B 'mhz':18A 'phat':22B 'phong':9A 'str':19A 't6r':6A,13A 't6t':4A,11A 'thoai':24B 'thong':15A 'thu':21B 'vhf':16A,23B",2026-07-16 03:53:14.154512+00
dm_he_thong,166da49c-c77b-40eb-86a5-78870d4f7936,"Máy chính: 166195 (T6T), 166179 (T6R); máy dự phòng: 166196 (T6T), 166181 (T6R); 19715 (TA-7650), 19742 (RA-7203); 12786, 12335 (IC-A200)",Hệ thống VHF 118.9 MHz THA,Máy thu phát VHF thoại không - địa Không,/he-thong/166da49c-c77b-40eb-86a5-78870d4f7936,"'-7203':19A '-7650':16A '118.9':28A '12335':21A '12786':20A '166179':5A '166181':12A '166195':3A '166196':10A '19715':14A '19742':17A 'a200':24A 'chinh':2A 'dia':37B 'du':8A 'he':25A 'ic':23A 'ic-a200':22A 'khong':36B,38B 'may':1A,7A,31B 'mhz':29A 'phat':33B 'phong':9A 'ra':18A 't6r':6A,13A 't6t':4A,11A 'ta':15A 'tha':30A 'thoai':35B 'thong':26A 'thu':32B 'vhf':27A,34B",2026-07-16 03:53:14.154512+00
