id,ma,ten,so_model,nha_san_xuat_id,loai_thiet_bi_id,field_set_id,hinh_anh,mo_ta,thu_tu,active,created_at,updated_at,p_n,merged_into,deactivated_at
03a3911f-c7af-40ca-8030-25b65f1aba08,M_AWOS_RACOM_RIPEX24A_20DE12,Thiết bị thu phát vô tuyến,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.526381+00,RipEX2-4A,,
3eacc06c-983c-4140-ae6d-5082edf2fd08,M_AWOS_RACOM_RIPEX400S_3C2488,Thiết bị thu phát vô tuyến,,ca029628-203c-4008-b4bc-89b0746a39c6,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.639672+00,RipEX-400S,,
517578e4-2091-47dd-b2c1-e6d44dc9ce8c,M_AWOS_RITRON_DTXM460O_B065AD,Thiết bị thu phát vô tuyến,,ceeef1ba-894d-4e04-9fb3-6efefba20836,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.74044+00,DTXM-460-O,,
a4717263-f0ea-4dbf-aaf9-0e7988d6144d,M_AWOS_RCD_BO400_5CC01A,Anten đa hướng BO 400,,e9850c64-0332-4a34-9cfc-676e9b576924,ae03f513-6763-46f8-913d-91a103966947,,1783848117801_CleanShot_2026-07-12_at_16.21.18.webp,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.850749+00,BO 400,,
4c703eb1-dc76-4034-8dfe-e7a3af4d5503,M_AWOS_THIESCLIMA_3115710000_0686F3,Cảm biến đo khí áp hiện số 3.1157.10.000,,f0c86184-a2a8-4ba2-b3e2-87283fbcf190,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:33.95743+00,3.1157.10.000,,
93816e7d-2c4d-43a3-aa73-32e977b40e35,M_AWOS_TQ_WQG11_FAC4DB,Thiết bị đo nhiệt ẩm,,52be3de7-acb7-455b-af0f-bb9e9938140c,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.27485+00,WQG-11,,
2f1b574d-ed27-4cce-8174-eb34ab21a3e1,M_AWOS_TELEDESIGN_TS4000_3BB52D,Modem UHF,,8f45bde8-e8df-427f-bff4-7ec627d69558,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.376086+00,TS4000,,
75046e83-cc62-4b0d-b74a-b6622cd30a86,M_AWOS_UBIQUITI_EDGEROUTER12_B71E98,Router,,3c711b33-5b8e-4f7f-a8ea-76adc579a460,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.484588+00,Edge Router 12,,
556b73ae-a466-43c5-97ff-ebf985163d7a,M_AWOS_VTD_277_58DAE9,Media Converter,,2e2c3258-c675-4f4b-9435-c832804f802a,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.591565+00,277,,
843f0def-25bf-43df-8fc4-7bae70240810,M_AWOS_VISION_CP1290_412778,Ắc quy dự phòng CP1290,,a61534a7-d3f8-4f25-9809-6973b60e86cf,accf1740-4c18-4b9a-895f-59d85ba593b5,,1783846786520_CleanShot_2026-07-12_at_15.59.30.webp,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.691626+00,CP1290,,
abe2cdf1-d097-464e-af7c-daa5cb12710f,M_AWOS_RCD_BD460A_6500DA,Anten định hướng BD 460A,,e9850c64-0332-4a34-9cfc-676e9b576924,ae03f513-6763-46f8-913d-91a103966947,,,,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:34.791756+00,BD 460A,,
29d018a5-a3f2-4aef-a7ff-c3756c7d6d76,M_AWOS_VAISALA_PA21_38A278,Cảm biến đo khí áp,,79b069cc-810c-41ab-9b03-9032c1804a5f,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.325802+00,PA21,,
d61e21eb-ca7b-4dba-96ac-5f4be0bf3c81,M_AWOS_VAISALA_PTB330_58DB6F,Cảm biến đo khí áp,,79b069cc-810c-41ab-9b03-9032c1804a5f,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, CLA, PBA, PCA, PLK, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.43181+00,PTB330,,
e96336be-123a-4f51-8234-9b6d9938d876,M_AWOS_ROXBURGHEMC_DRF06_A2C555,Cắt lọc sét AC,,4d56ccac-8213-4e91-a767-a8dc3d42f531,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.535274+00,DRF06,,
618e583b-7894-434b-ab29-5e93d1cb9973,M_AWOS_SCHNEIDER_AL15692_FCBD37,Cắt lọc sét nguồn AC,,1dfd07b4-a9da-41a0-aa04-7b64b3f5862e,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.637924+00,AL15692,,
459c5424-4a64-4375-88c7-70d7c822477a,M_AWOS_SCHNEIDER_EZ9L33620_2A984E,Cắt lọc sét nguồn AC - Tủ thiết bị,,1dfd07b4-a9da-41a0-aa04-7b64b3f5862e,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.742218+00,EZ9L33620,,
302ce695-41d5-4dc0-806f-915b1e489689,M_AWOS_SCHNEIDER_A9L15692_D256C8,Cắt sét nguồn 220VAC -  UHF,,1dfd07b4-a9da-41a0-aa04-7b64b3f5862e,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, CLA, PBA, PCA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:35.847289+00,A9L15692,,
